store_id,store_name,store_city,store_location,product_id,product_name,product_category,product_cost,product_price,has_inventory_record,stock_on_hand,units_30d,units_60d,units_90d,revenue_90d,gross_profit_90d,inventory_status,days_cover_90d,inventory_cost_value,inventory_retail_value
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,15,18,30,31,495.69,124.0,High cover over 30 days,43.5,179.85,239.85
6,Maven Toys Mexicali 1,Mexicali,Commercial,4,Chutes & Ladders,Games,9.99,12.99,1,14,14,17,38,493.62,114.0,High cover over 30 days,33.2,139.86,181.86
49,Maven Toys Culiacan 1,Culiacan,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,37,1,17,49,489.51,147.0,High cover over 30 days,68.0,258.63,369.63
49,Maven Toys Culiacan 1,Culiacan,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,18,21,21,49,489.51,245.0,High cover over 30 days,33.1,89.82,179.82
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,20,39,44,44,483.56,308.0,High cover over 30 days,40.9,79.8,219.8
1,Maven Toys Guadalajara 1,Guadalajara,Residential,13,Gamer Headphones,Electronics,14.99,20.99,1,12,11,16,23,482.77,138.0,High cover over 30 days,47.0,179.88,251.88
19,Maven Toys Puebla 1,Puebla,Commercial,29,Plush Pony,Toys,8.99,19.99,1,29,0,24,24,479.76,264.0,High cover over 30 days,108.8,260.71,579.71
21,Maven Toys Santiago 1,Santiago,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,19,0,0,24,479.76,120.0,High cover over 30 days,71.3,284.81,379.81
26,Maven Toys Campeche 2,Campeche,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,16,7,17,30,479.7,120.0,High cover over 30 days,48.0,191.84,255.84
7,Maven Toys Monterrey 2,Monterrey,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,16,5,19,19,474.81,76.0,High cover over 30 days,75.8,335.84,399.84
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,1,8,0,0,19,474.81,304.0,High cover over 30 days,37.9,71.92,199.92
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,5,Classic Dominoes,Games,7.99,9.99,1,20,8,26,47,469.53,94.0,High cover over 30 days,38.3,159.8,199.8
43,Maven Toys Durango 1,Durango,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,7,0,15,18,467.82,90.0,High cover over 30 days,35.0,146.93,181.93
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,4,Chutes & Ladders,Games,9.99,12.99,1,15,13,13,36,467.64,108.0,High cover over 30 days,37.5,149.85,194.85
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,30,0,29,29,463.71,116.0,High cover over 30 days,93.1,359.7,479.7
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,19,0,0,22,461.78,132.0,High cover over 30 days,77.7,284.81,398.81
36,Maven Toys Morelia 1,Morelia,Downtown,14,Glass Marbles,Games,5.99,10.99,1,110,10,23,42,461.58,210.0,High cover over 30 days,235.7,658.9,1208.9
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,30,Rubik's Cube,Games,17.99,19.99,1,10,6,21,23,459.77,46.0,High cover over 30 days,39.1,179.9,199.9
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,14,15,23,23,459.77,138.0,High cover over 30 days,54.8,195.86,279.86
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,22,Monopoly,Games,13.99,19.99,1,8,0,0,23,459.77,138.0,High cover over 30 days,31.3,111.92,159.92
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,29,Plush Pony,Toys,8.99,19.99,1,35,0,16,23,459.77,253.0,High cover over 30 days,137.0,314.65,699.65
12,Maven Toys Chetumal 1,Chetumal,Downtown,5,Classic Dominoes,Games,7.99,9.99,1,17,16,30,46,459.54,92.0,High cover over 30 days,33.3,135.83,169.83
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,1,11,0,18,18,449.82,288.0,High cover over 30 days,55.0,98.89,274.89
33,Maven Toys Monterrey 3,Monterrey,Airport,2,Animal Figures,Toys,9.99,12.99,1,16,0,21,34,441.66,102.0,High cover over 30 days,42.4,159.84,207.84
39,Maven Toys Xalapa 2,Xalapa,Downtown,33,Teddy Bear,Toys,10.99,12.99,1,14,0,16,34,441.66,68.0,High cover over 30 days,37.1,153.86,181.86
32,Maven Toys Hermosillo 1,Hermosillo,Residential,14,Glass Marbles,Games,5.99,10.99,1,27,6,22,40,439.6,200.0,High cover over 30 days,60.8,161.73,296.73
36,Maven Toys Morelia 1,Morelia,Downtown,9,Dino Egg,Toys,9.99,10.99,1,19,18,28,40,439.6,40.0,High cover over 30 days,42.8,189.81,208.81
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,18,7,44,44,439.56,220.0,High cover over 30 days,36.8,89.82,179.82
10,Maven Toys Campeche 1,Campeche,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,17,0,18,20,419.8,120.0,High cover over 30 days,76.5,254.83,356.83
21,Maven Toys Santiago 1,Santiago,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,11,0,3,20,419.8,200.0,High cover over 30 days,49.5,120.89,230.89
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,22,Monopoly,Games,13.99,19.99,1,13,0,0,21,419.79,126.0,High cover over 30 days,55.7,181.87,259.87
50,Maven Toys Guanajuato 3,Guanajuato,Residential,29,Plush Pony,Toys,8.99,19.99,1,15,8,8,21,419.79,231.0,High cover over 30 days,64.3,134.85,299.85
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,12,10,10,28,419.72,84.0,High cover over 30 days,38.6,143.88,179.88
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,20,12,22,28,419.72,84.0,High cover over 30 days,64.3,239.8,299.8
31,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,34,Toy Robot,Electronics,20.99,25.99,1,20,5,5,16,415.84,80.0,High cover over 30 days,112.5,419.8,519.8
29,Maven Toys Xalapa 1,Xalapa,Commercial,23,Mr. Potatohead,Toys,4.99,9.99,1,37,0,15,41,409.59,205.0,High cover over 30 days,81.2,184.63,369.63
48,Maven Toys Saltillo 2,Saltillo,Commercial,9,Dino Egg,Toys,9.99,10.99,1,13,13,13,37,406.63,37.0,High cover over 30 days,31.6,129.87,142.87
5,Maven Toys La Paz 1,La Paz,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,10,20,27,27,404.73,81.0,High cover over 30 days,33.3,119.9,149.9
28,Maven Toys Puebla 2,Puebla,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,24,11,21,40,399.6,200.0,High cover over 30 days,54.0,119.76,239.76
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,29,0,47,80,399.2,80.0,High cover over 30 days,32.6,115.71,144.71
21,Maven Toys Santiago 1,Santiago,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,16,12,15,15,389.85,75.0,High cover over 30 days,96.0,335.84,415.84
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,29,0,0,26,389.74,78.0,High cover over 30 days,100.4,347.71,434.71
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,16,Jenga,Games,2.99,9.99,1,14,0,0,39,389.61,273.0,High cover over 30 days,32.3,41.86,139.86
36,Maven Toys Morelia 1,Morelia,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,12,0,8,19,379.81,114.0,High cover over 30 days,56.8,167.88,239.88
49,Maven Toys Culiacan 1,Culiacan,Downtown,22,Monopoly,Games,13.99,19.99,1,8,0,17,19,379.81,114.0,High cover over 30 days,37.9,111.92,159.92
36,Maven Toys Morelia 1,Morelia,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,125,39,104,127,379.73,127.0,High cover over 30 days,88.6,248.75,373.75
33,Maven Toys Monterrey 3,Monterrey,Airport,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,13,13,25,38,379.62,114.0,High cover over 30 days,30.8,90.87,129.87
7,Maven Toys Monterrey 2,Monterrey,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,7,9,9,18,377.82,180.0,High cover over 30 days,35.0,76.93,146.93
13,Maven Toys Mexicali 2,Mexicali,Downtown,15,Hot Wheels 5-Pack,Toys,3.99,5.99,1,27,12,50,63,377.37,126.0,High cover over 30 days,38.6,107.73,161.73
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,33,Teddy Bear,Toys,10.99,12.99,1,10,2,29,29,376.71,58.0,High cover over 30 days,31.0,109.9,129.9
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,19,0,0,25,374.75,75.0,High cover over 30 days,68.4,227.81,284.81
28,Maven Toys Puebla 2,Puebla,Downtown,14,Glass Marbles,Games,5.99,10.99,1,17,0,32,34,373.66,170.0,High cover over 30 days,45.0,101.83,186.83
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,17,8,24,31,371.69,93.0,High cover over 30 days,49.4,152.83,203.83
12,Maven Toys Chetumal 1,Chetumal,Downtown,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,15,12,26,37,369.63,111.0,High cover over 30 days,36.5,104.85,149.85
19,Maven Toys Puebla 1,Puebla,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,24,19,19,37,369.63,111.0,High cover over 30 days,58.4,167.76,239.76
28,Maven Toys Puebla 2,Puebla,Downtown,7,Dart Gun,Sports & Outdoors,11.99,15.99,1,10,0,19,23,367.77,92.0,High cover over 30 days,39.1,119.9,159.9
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,9,0,5,14,363.86,70.0,High cover over 30 days,57.9,188.91,233.91
47,Maven Toys Monterrey 4,Monterrey,Commercial,33,Teddy Bear,Toys,10.99,12.99,1,13,0,28,28,363.72,56.0,High cover over 30 days,41.8,142.87,168.87
10,Maven Toys Campeche 1,Campeche,Downtown,29,Plush Pony,Toys,8.99,19.99,1,12,0,5,18,359.82,198.0,High cover over 30 days,60.0,107.88,239.88
23,Maven Toys Chihuahua 1,Chihuahua,Commercial,22,Monopoly,Games,13.99,19.99,1,11,8,8,18,359.82,108.0,High cover over 30 days,55.0,153.89,219.89
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,29,Plush Pony,Toys,8.99,19.99,1,11,11,11,18,359.82,198.0,High cover over 30 days,55.0,98.89,219.89
45,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,1,14,15,17,36,359.64,108.0,High cover over 30 days,35.0,97.86,139.86
34,Maven Toys Villahermosa 1,Villahermosa,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,18,0,0,17,356.83,170.0,High cover over 30 days,95.3,197.82,377.82
48,Maven Toys Saltillo 2,Saltillo,Commercial,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,6,2,8,17,356.83,170.0,High cover over 30 days,31.8,65.94,125.94
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,3,Barrel O' Slime,Art & Crafts,1.99,3.99,1,32,18,62,88,351.12,176.0,High cover over 30 days,32.7,63.68,127.68
10,Maven Toys Campeche 1,Campeche,Downtown,25,PlayDoh Can,Art & Crafts,1.99,2.99,1,68,34,41,117,349.83,117.0,High cover over 30 days,52.3,135.32,203.32
4,Maven Toys Saltillo 1,Saltillo,Downtown,5,Classic Dominoes,Games,7.99,9.99,1,14,0,15,35,349.65,70.0,High cover over 30 days,36.0,111.86,139.86
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,27,6,23,35,349.65,175.0,High cover over 30 days,69.4,134.73,269.73
21,Maven Toys Santiago 1,Santiago,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,21,0,0,29,347.71,87.0,High cover over 30 days,65.2,188.79,251.79
17,Maven Toys Toluca 1,Toluca,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,15,8,10,23,344.77,69.0,High cover over 30 days,58.7,179.85,224.85
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,10,0,11,17,339.83,102.0,High cover over 30 days,52.9,139.9,199.9
26,Maven Toys Campeche 2,Campeche,Commercial,16,Jenga,Games,2.99,9.99,1,20,0,9,34,339.66,238.0,High cover over 30 days,52.9,59.8,199.8
19,Maven Toys Puebla 1,Puebla,Commercial,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,27,30,30,68,339.32,68.0,High cover over 30 days,35.7,107.73,134.73
5,Maven Toys La Paz 1,La Paz,Downtown,2,Animal Figures,Toys,9.99,12.99,1,14,22,23,26,337.74,78.0,High cover over 30 days,48.5,139.86,181.86
36,Maven Toys Morelia 1,Morelia,Downtown,33,Teddy Bear,Toys,10.99,12.99,1,21,0,0,26,337.74,52.0,High cover over 30 days,72.7,230.79,272.79
47,Maven Toys Monterrey 4,Monterrey,Commercial,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,36,16,53,66,329.34,66.0,High cover over 30 days,49.1,143.64,179.64
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,15,0,0,13,324.87,52.0,High cover over 30 days,103.8,314.85,374.85
32,Maven Toys Hermosillo 1,Hermosillo,Residential,18,Lego Bricks,Toys,34.99,39.99,1,40,2,2,8,319.92,40.0,High cover over 30 days,450.0,1399.6,1599.6
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,22,Monopoly,Games,13.99,19.99,1,9,9,16,16,319.84,96.0,High cover over 30 days,50.6,125.91,179.91
32,Maven Toys Hermosillo 1,Hermosillo,Residential,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,42,4,16,16,319.84,80.0,High cover over 30 days,236.3,629.58,839.58
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,10,8,8,16,319.84,96.0,High cover over 30 days,56.3,139.9,199.9
43,Maven Toys Durango 1,Durango,Downtown,29,Plush Pony,Toys,8.99,19.99,1,9,0,10,16,319.84,176.0,High cover over 30 days,50.6,80.91,179.91
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,1,Action Figure,Toys,9.99,15.99,1,11,11,20,20,319.8,120.0,High cover over 30 days,49.5,109.89,175.89
19,Maven Toys Puebla 1,Puebla,Commercial,5,Classic Dominoes,Games,7.99,9.99,1,17,9,14,32,319.68,64.0,High cover over 30 days,47.8,135.83,169.83
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,50,25,36,64,319.36,64.0,High cover over 30 days,70.3,199.5,249.5
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,24,45,61,64,319.36,64.0,High cover over 30 days,33.8,95.76,119.76
38,Maven Toys Chihuahua 2,Chihuahua,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,20,0,21,21,314.79,63.0,High cover over 30 days,85.7,239.8,299.8
14,Maven Toys Guanajuato 1,Guanajuato,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,34,0,2,63,314.37,63.0,High cover over 30 days,48.6,135.66,169.66
24,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,16,0,3,31,309.69,155.0,High cover over 30 days,46.5,79.84,159.84
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,16,Jenga,Games,2.99,9.99,1,17,0,11,31,309.69,217.0,High cover over 30 days,49.4,50.83,169.83
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,14,Glass Marbles,Games,5.99,10.99,1,19,13,13,28,307.72,140.0,High cover over 30 days,61.1,113.81,208.81
19,Maven Toys Puebla 1,Puebla,Commercial,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,5,12,12,12,299.88,48.0,High cover over 30 days,37.5,104.95,124.95
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,23,0,21,59,294.41,59.0,High cover over 30 days,35.1,91.77,114.77
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,13,0,7,14,293.86,140.0,High cover over 30 days,83.6,142.87,272.87
13,Maven Toys Mexicali 2,Mexicali,Downtown,13,Gamer Headphones,Electronics,14.99,20.99,1,14,0,4,14,293.86,84.0,High cover over 30 days,90.0,209.86,293.86
12,Maven Toys Chetumal 1,Chetumal,Downtown,14,Glass Marbles,Games,5.99,10.99,1,13,9,9,26,285.74,130.0,High cover over 30 days,45.0,77.87,142.87
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,7,0,0,19,284.81,57.0,High cover over 30 days,33.2,83.93,104.93
40,Maven Toys Toluca 2,Toluca,Commercial,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,7,0,14,19,284.81,57.0,High cover over 30 days,33.2,83.93,104.93
12,Maven Toys Chetumal 1,Chetumal,Downtown,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,5,14,14,14,279.86,84.0,High cover over 30 days,32.1,69.95,99.95
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,24,Nerf Gun,Sports & Outdoors,14.99,19.99,1,6,8,8,14,279.86,70.0,High cover over 30 days,38.6,89.94,119.94
28,Maven Toys Puebla 2,Puebla,Downtown,29,Plush Pony,Toys,8.99,19.99,1,5,3,12,14,279.86,154.0,High cover over 30 days,32.1,44.95,99.95
7,Maven Toys Monterrey 2,Monterrey,Downtown,5,Classic Dominoes,Games,7.99,9.99,1,19,11,11,28,279.72,56.0,High cover over 30 days,61.1,151.81,189.81
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,12,14,14,23,275.77,69.0,High cover over 30 days,47.0,107.88,143.88
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,13,0,11,11,274.89,44.0,High cover over 30 days,106.4,272.87,324.87
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,5,0,11,11,274.89,44.0,High cover over 30 days,40.9,104.95,124.95
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,11,Etch A Sketch,Art & Crafts,10.99,20.99,1,28,0,13,13,272.87,130.0,High cover over 30 days,193.8,307.72,587.72
50,Maven Toys Guanajuato 3,Guanajuato,Residential,1,Action Figure,Toys,9.99,15.99,1,18,0,12,17,271.83,102.0,High cover over 30 days,95.3,179.82,287.82
15,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,16,0,0,18,269.82,54.0,High cover over 30 days,80.0,191.84,239.84
18,Maven Toys Merida 1,Merida,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,9,14,18,18,269.82,54.0,High cover over 30 days,45.0,107.91,134.91
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,9,11,18,18,269.82,54.0,High cover over 30 days,45.0,107.91,134.91
2,Maven Toys Monterrey 1,Monterrey,Residential,15,Hot Wheels 5-Pack,Toys,3.99,5.99,1,20,35,45,45,269.55,90.0,High cover over 30 days,40.0,79.8,119.8
12,Maven Toys Chetumal 1,Chetumal,Downtown,28,Playfoam,Art & Crafts,3.99,10.99,1,10,17,24,24,263.76,168.0,High cover over 30 days,37.5,39.9,109.9
40,Maven Toys Toluca 2,Toluca,Commercial,14,Glass Marbles,Games,5.99,10.99,1,13,17,24,24,263.76,120.0,High cover over 30 days,48.8,77.87,142.87
2,Maven Toys Monterrey 1,Monterrey,Residential,29,Plush Pony,Toys,8.99,19.99,1,5,0,13,13,259.87,143.0,High cover over 30 days,34.6,44.95,99.95
37,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,22,Monopoly,Games,13.99,19.99,1,9,7,13,13,259.87,78.0,High cover over 30 days,62.3,125.91,179.91
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,23,33,38,52,259.48,52.0,High cover over 30 days,39.8,91.77,114.77
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,6,0,0,17,254.83,51.0,High cover over 30 days,31.8,71.94,89.94
35,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,15,0,3,21,251.79,63.0,High cover over 30 days,64.3,134.85,179.85
26,Maven Toys Campeche 2,Campeche,Commercial,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,1,6,7,10,10,249.9,160.0,High cover over 30 days,54.0,53.94,149.94
40,Maven Toys Toluca 2,Toluca,Commercial,26,PlayDoh Playset,Art & Crafts,20.99,24.99,1,4,0,10,10,249.9,40.0,High cover over 30 days,36.0,83.96,99.96
6,Maven Toys Mexicali 1,Mexicali,Commercial,23,Mr. Potatohead,Toys,4.99,9.99,1,15,1,12,25,249.75,125.0,High cover over 30 days,54.0,74.85,149.85
19,Maven Toys Puebla 1,Puebla,Commercial,35,Uno Card Game,Games,3.99,7.99,1,14,6,16,31,247.69,124.0,High cover over 30 days,40.6,55.86,111.86
42,Maven Toys Hermosillo 3,Hermosillo,Commercial,4,Chutes & Ladders,Games,9.99,12.99,1,11,6,6,19,246.81,57.0,High cover over 30 days,52.1,109.89,142.89
18,Maven Toys Merida 1,Merida,Downtown,22,Monopoly,Games,13.99,19.99,1,18,9,9,12,239.88,72.0,High cover over 30 days,135.0,251.82,359.82
25,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,29,Plush Pony,Toys,8.99,19.99,1,6,0,4,12,239.88,132.0,High cover over 30 days,45.0,53.94,119.94
12,Maven Toys Chetumal 1,Chetumal,Downtown,12,Foam Disk Launcher,Sports & Outdoors,8.99,11.99,1,10,16,20,20,239.8,60.0,High cover over 30 days,45.0,89.9,119.9
3,Maven Toys Guadalajara 2,Guadalajara,Commercial,23,Mr. Potatohead,Toys,4.99,9.99,1,13,9,12,24,239.76,120.0,High cover over 30 days,48.8,64.87,129.87
12,Maven Toys Chetumal 1,Chetumal,Downtown,16,Jenga,Games,2.99,9.99,1,14,0,0,24,239.76,168.0,High cover over 30 days,52.5,41.86,139.86
22,Maven Toys Guanajuato 2,Guanajuato,Commercial,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,45,0,10,48,239.52,48.0,High cover over 30 days,84.4,179.55,224.55
43,Maven Toys Durango 1,Durango,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,29,10,20,48,239.52,48.0,High cover over 30 days,54.4,115.71,144.71
5,Maven Toys La Paz 1,La Paz,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,10,9,9,9,233.91,45.0,High cover over 30 days,100.0,209.9,259.9
48,Maven Toys Saltillo 2,Saltillo,Commercial,34,Toy Robot,Electronics,20.99,25.99,1,39,0,9,9,233.91,45.0,High cover over 30 days,390.0,818.61,1013.61
7,Maven Toys Monterrey 2,Monterrey,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,9,17,17,23,229.77,115.0,High cover over 30 days,35.2,44.91,89.91
1,Maven Toys Guadalajara 1,Guadalajara,Residential,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,33,24,24,46,229.54,46.0,High cover over 30 days,64.6,131.67,164.67
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,20,Mini Basketball Hoop,Sports & Outdoors,8.99,24.99,1,17,9,9,9,224.91,144.0,High cover over 30 days,170.0,152.83,424.83
50,Maven Toys Guanajuato 3,Guanajuato,Residential,32,Supersoaker Water Gun,Sports & Outdoors,11.99,14.99,1,9,15,15,15,224.85,45.0,High cover over 30 days,54.0,107.91,134.91
8,Maven Toys Pachuca 1,Pachuca,Downtown,4,Chutes & Ladders,Games,9.99,12.99,1,18,7,7,17,220.83,51.0,High cover over 30 days,95.3,179.82,233.82
48,Maven Toys Saltillo 2,Saltillo,Commercial,4,Chutes & Ladders,Games,9.99,12.99,1,15,0,0,17,220.83,51.0,High cover over 30 days,79.4,149.85,194.85
16,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,29,Plush Pony,Toys,8.99,19.99,1,7,0,11,11,219.89,121.0,High cover over 30 days,57.3,62.93,139.93
26,Maven Toys Campeche 2,Campeche,Commercial,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,1,6,5,11,11,219.89,66.0,High cover over 30 days,49.1,83.94,119.94
41,Maven Toys Hermosillo 2,Hermosillo,Downtown,22,Monopoly,Games,13.99,19.99,1,9,11,11,11,219.89,66.0,High cover over 30 days,73.6,125.91,179.91
18,Maven Toys Merida 1,Merida,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,40,7,18,44,219.56,44.0,High cover over 30 days,81.8,159.6,199.6
46,Maven Toys Guadalajara 4,Guadalajara,Downtown,27,PlayDoh Toolkit,Art & Crafts,3.99,4.99,1,25,19,44,44,219.56,44.0,High cover over 30 days,51.1,99.75,124.75
20,Maven Toys Zacatecas 1,Zacatecas,Downtown,15,Hot Wheels 5-Pack,Toys,3.99,5.99,1,36,7,27,36,215.64,72.0,High cover over 30 days,90.0,143.64,215.64
8,Maven Toys Pachuca 1,Pachuca,Downtown,23,Mr. Potatohead,Toys,4.99,9.99,1,8,0,21,21,209.79,105.0,High cover over 30 days,34.3,39.92,79.92
11,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,9,0,0,8,207.92,40.0,High cover over 30 days,101.3,188.91,233.91
39,Maven Toys Xalapa 2,Xalapa,Downtown,34,Toy Robot,Electronics,20.99,25.99,1,4,0,8,8,207.92,40.0,High cover over 30 days,45.0,83.96,103.96
9,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,4,Chutes & Ladders,Games,9.99,12.99,1,6,0,16,16,207.84,48.0,High cover over 30 days,33.8,59.94,77.94
27,Maven Toys Oaxaca 1,Oaxaca,Downtown,33,Teddy Bear,Toys,10.99,12.99,1,7,15,15,16,207.84,32.0,High cover over 30 days,39.4,76.93,90.93
